Country Name,Time,Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],Consumer price index (2010 = 100) [FP.CPI.TOTL],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Gini index [SI.POV.GINI],YoY Change in Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],YoY Change in GDP per capita (current US$) [NY.GDP.PCAP.CD],YoY Change in Consumer price index (2010 = 100) [FP.CPI.TOTL],"YoY Change in Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]"
Denmark,2019,50967.6115,59404.26632,6059,110.3472904,0.7581315725,27.7,-3.538022136,-3.131687716,0.7581315725,-6.818737633
Denmark,2020,52242.03137,60985.48856,6442,110.8115347,0.4207119741,27.5,2.500450439,2.661799115,0.4207119741,-44.50673348
Denmark,2021,58796.35993,69727.98737,7382,112.8649228,1.85304544,28.3,12.5460829,14.33537554,1.85304544,340.4546469
Dominican Republic,2009,4595.065677,4977.798844,238.2713623,94.04689529,1.442151318,48.9,,,,
Dominican Republic,2010,5047.560735,5484.646379,271.2666321,100,6.329932201,47.3,9.847412211,10.18216185,6.329932201,338.922887
Dominican Republic,2011,5351.055897,5834.705907,295.194397,105.7967681,5.796768092,47.7,6.012709453,6.382535968,5.796768092,-8.422903949
Dominican Republic,2012,5518.653857,6025.725827,305.4364624,109.7054266,3.694497079,46.1,3.132054011,3.273856866,3.694497079,-36.26626044
Dominican Republic,2013,5537.428277,6149.027489,303.3797913,115.005242,4.830950967,47.7,0.3401992541,2.046254106,4.830950967,30.76071964
Dominican Republic,2014,5851.79887,6512.507714,313.4575195,118.4538378,2.998642261,44.3,5.677194855,5.911182308,2.998642261,-37.9285304
Dominican Republic,2015,6214.21529,6819.932252,322.9460754,119.4449959,0.8367463467,45.2,6.193248069,4.720524731,0.8367463467,-72.09582625
Dominican Republic,2016,6501.207713,7174.823496,329.1087952,121.3730365,1.614166072,45.7,4.618321203,5.203735625,1.614166072,92.90984404
Dominican Republic,2017,6727.578894,7499.692862,337.6092529,125.3535344,3.279556947,42.2,3.481986593,4.52790743,3.279556947,103.173453
Dominican Republic,2018,7113.34938,7934.981412,327.9010925,129.8216787,3.56443426,43.7,5.734165179,5.804085024,3.56443426,8.686457286
Dominican Republic,2019,7270.192051,8164.220809,346.5079041,132.1722349,1.81060377,41.9,2.204906048,2.888972076,1.81060377,-49.20361442
Dominican Republic,2020,6313.756343,7162.291752,354.0936279,137.1697091,3.781031799,39.6,-13.15557693,-12.2721945,3.781031799,108.827125
Dominican Republic,2021,7364.098945,8472.47982,416.8997498,148.476613,8.24300348,38.5,16.63577979,18.2928609,8.24300348,118.0093667
Ecuador,2009,3303.942696,4053.363311,245.9553986,96.56762231,5.159968292,48.5,,,,
Ecuador,2010,3484.174108,4520.30959,288.6725464,100,3.554377346,48.8,5.455040502,11.51997102,3.554377346,-31.11629482
Ecuador,2011,3771.616968,5153.691642,342.3848877,104.4745327,4.474532658,45.9,8.249956828,14.01191753,4.474532658,25.88794669
Ecuador,2012,4196.201362,5634.083932,389.7561035,109.8045327,5.10172181,46.1,11.25735722,9.321323874,5.10172181,14.01686387
Ecuador,2013,4567.574489,6109.290315,416.3429565,112.7931658,2.721775777,46.9,8.850221775,8.434492438,2.721775777,-46.64985903
Ecuador,2014,4809.210381,6405.799793,435.5133057,116.8415609,3.589220166,45,5.29024523,4.853419343,3.589220166,31.87053086
Ecuador,2015,4854.429311,5976.159681,466.2375183,121.4762523,3.966646233,46,0.9402568494,-6.707048711,3.966646233,10.51554513
Ecuador,2016,4784.817801,5917.637713,450.8292542,123.5756834,1.728264633,45,-1.433979263,-0.9792570978,1.728264633,-56.43007891
Ecuador,2017,4822.279331,6233.322448,470.8032837,124.0914087,0.4173355887,44.7,0.7829249067,5.334641129,0.4173355887,-75.85233299
Ecuador,2018,4668.739001,6303.918925,494.7149048,123.8133158,-0.224103246,45.4,-3.183978367,1.132565784,-0.224103246,-153.6985707
Ecuador,2019,4622.757334,6205.057595,484.3680725,124.1426747,0.2660125155,45.7,-0.9848840776,-1.568251934,0.2660125155,-218.7008757
Ecuador,2020,4317.410628,5463.645096,471.8757629,123.7219895,-0.3388723926,47.3,-6.60529384,-11.9485192,-0.3388723926,-227.3896425
Ecuador,2021,4420.825286,6075.802657,494.3083801,123.8868507,0.1332513861,45.8,2.395293547,11.20419701,0.1332513861,-139.3219952
"Egypt, Arab Rep.",2010,2089.409049,2455.081946,107.4189224,100,11.26518827,30.2,,,,
"Egypt, Arab Rep.",2012,2551.208276,2996.067707,142.7594147,117.8924457,7.111729433,28.3,22.10190613,22.03534434,17.89244572,-36.86985725
"Egypt, Arab Rep.",2015,2983.278506,3306.981594,173.5194397,156.7843726,10.37049034,31.8,16.93590578,10.37739855,32.98932911,45.82234097
"Egypt, Arab Rep.",2017,1999.859373,2395.103333,107.9884796,231.0941154,29.50660839,31.5,-32.96437564,-27.57433736,47.3961413,184.5247179
"Egypt, Arab Rep.",2019,2431.968009,2962.98892,145.3102875,288.5727744,9.152799593,31.9,21.60695104,23.71027502,24.87240268,-68.98050948
El Salvador,2009,2540.333614,2910.186518,255.381424,98.83441045,1.055950297,45.8,,,,
El Salvador,2010,2666.647034,3040.07301,268.6670837,100,1.179335769,43.5,4.972316213,4.463167265,1.179335769,11.68478022
El Salvador,2011,2954.688644,3330.600495,293.3677063,105.1289238,5.128923767,42.3,10.8016399,9.556595662,5.128923767,334.8993648
El Salvador,2012,3033.327819,3497.912569,298.7254028,106.9473754,1.729734816,41.8,2.661504636,5.023480737,1.729734816,-66.27489714
El Salvador,2013,3051.757099,3582.26694,321.8266296,107.7576827,0.7576691845,43.4,0.6075598007,2.41156316,0.7576691845,-56.19737907
El Salvador,2014,3111.704498,3666.012489,312.8674622,108.9875692,1.141344675,41.6,1.964356813,2.33778081,1.141344675,50.63891982
El Salvador,2015,3205.960987,3790.340891,329.4425049,108.1904511,-0.7313844874,40.6,3.029095111,3.391379661,-0.7313844874,-164.080948
El Salvador,2016,3266.583474,3901.34015,337.2749023,108.8439745,0.604049087,40,1.890930278,2.92847693,0.604049087,-182.5898139
El Salvador,2017,3329.518054,4020.126714,335.7371216,109.9458609,1.012354033,38,1.926617867,3.044763069,1.012354033,67.59466324
El Salvador,2018,3426.776045,4183.54621,345.0518189,111.1446336,1.090330006,38.6,2.92108315,4.065033458,1.090330006,7.702441054
El Salvador,2019,3567.957559,4320.116715,377.0255737,111.2283523,0.075324135,38.8,4.119951569,3.264467483,0.075324135,-93.09162046
El Salvador,2021,3710.660817,4642.607431,442.2137451,114.6569139,3.466925853,39,3.99957837,7.464861181,3.082452884,4502.675959
Estonia,2009,11532.87994,14712.44942,1006.50708,97.11373595,-0.07840831128,31.4,,,,
Estonia,2010,11282.42234,14663.7041,966.1902466,100,2.97204512,32,-2.171683091,-0.3313202209,2.97204512,-3890.472045
Estonia,2011,13704.93151,17555.54552,1061.162842,104.9819013,4.981901315,32.5,21.47153422,19.72108413,4.981901315,67.62535941
Estonia,2012,13778.33723,17568.2138,1058.719604,109.1112593,3.933399873,32.9,0.5356154092,0.07216109013,3.933399873,-21.04621058
Estonia,2013,15315.38844,19310.38749,1194.862061,112.1451705,2.78056659,35.1,11.15556381,9.916623928,2.78056659,-29.30882495
Estonia,2014,16276.91133,20581.7899,1287.76123,112.0261002,-0.1061751465,34.6,6.278148908,6.584033644,-0.1061751465,-103.8184716
Estonia,2015,14040.88602,17722.15577,1156.202759,111.4745666,-0.4923260065,32.7,-13.73740547,-13.89400118,-0.4923260065,363.692326
Estonia,2016,14872.60242,18666.37365,1226.085938,111.6403124,0.1486849076,31.2,5.923532141,5.327895193,0.1486849076,-130.2004984
Estonia,2017,16600.90075,20851.52235,1350.126465,115.4553248,3.417235495,30.4,11.62068536,11.70633749,3.417235495,2198.306902
Estonia,2018,18854.37331,23618.13613,1553.433472,119.4227472,3.436326884,30.3,13.57439933,13.26816205,3.436326884,0.558679358
Estonia,2019,19062.76949,24021.25014,1599.350342,122.1423128,2.277259312,30.8,1.105293597,1.706798596,2.277259312,-33.72984034
Estonia,2020,19133.10065,23933.99394,1789.03479,121.5993523,-0.4445310977,30.7,0.3689451371,-0.3632458707,-0.4445310977,-119.5204426
Estonia,2021,22462.36475,27953.76702,2094.503174,127.2575729,4.653166738,31.8,17.40054665,16.79524567,4.653166738,-1146.75843
Finland,2009,38788.56063,47478.34953,4350,98.82972244,-9.17E-07,27.5,,,,
Finland,2010,38296.2127,46506.2919,4252,100,1.184135232,27.7,-1.269312185,-2.047370305,1.184135232,-129080802.8
Finland,2011,41789.95588,51060.32426,4718,103.4168075,3.416807543,27.6,9.122946964,9.79229298,3.416807543,188.5487613
Finland,2012,38711.30979,47551.67408,4573,106.3210992,2.808336226,27.1,-7.366952237,-6.871578326,2.808336226,-17.80818233
Finland,2013,40439.56725,49691.01452,4892,107.8928293,1.478286157,27.2,4.464476846,4.498980272,1.478286157,-47.36078453
Finland,2014,41149.74788,50073.77608,4923,109.0162054,1.041196212,26.8,1.756152897,0.7702832498,1.041196212,-29.56734344
Finland,2015,35093.91464,42560.34568,4128,108.7895292,-0.2079288399,27.1,-14.71657435,-15.00472102,-0.2079288399,-119.9701879
Finland,2016,35796.98258,43451.25624,4109,109.1775646,0.3566845009,27.1,2.003389885,2.093287903,0.3566845009,-271.5416202
Finland,2017,37839.34244,46085.01747,4236,110.0007799,0.7540150471,27.4,5.705396702,6.061415612,0.7540150471,111.3955177
Finland,2018,40864.14837,49654.2497,4522,111.1929914,1.083820984,27.3,7.993812087,7.744886354,1.083820984,43.73996756
Finland,2019,39659.40524,48358.18078,4460,112.3317121,1.02409393,27.7,-2.948166487,-2.610187313,1.02409393,-5.510785945
Finland,2020,40405.34387,48828.68469,4736,112.658097,0.2905545557,27.1,1.880861874,0.972956181,0.2905545557,-71.62813417
Finland,2021,44416.2002,53099.13514,5488,115.1304627,2.194574323,27.7,9.926549165,8.745782282,2.194574323,655.3054257
France,2009,35241.31511,41728.08842,4737.578125,98.49196713,0.08762047816,32.7,,,,
France,2010,34397.40755,40694.82117,4592.383301,100,1.531122704,33.7,-2.394653995,-2.476191184,1.531122704,1647.448469
France,2011,37189.4419,43929.78409,4931.87793,102.111598,2.111597952,33.3,8.116990653,7.949323341,2.111597952,37.91173927
France,2012,34394.69344,40863.58144,4644.595703,104.107058,1.954195316,33.1,-7.514897563,-6.979780825,1.954195316,-7.454195316
France,2013,35878.04225,42669.17951,4884.766602,105.0062468,0.8637154979,32.5,4.31272577,4.418599658,0.8637154979,-55.8019871
France,2014,36234.5312,43148.04593,4980.814941,105.5394253,0.5077588229,32.3,0.9936131685,1.12227707,0.5077588229,-41.2122598
France,2015,30908.68633,36702.43237,4201.781738,105.5790178,0.03751438051,32.7,-14.69825796,-14.93836723,0.03751438051,-92.61177181
France,2016,31203.69485,37024.21571,4256.765625,105.7725809,0.1833348611,31.9,0.9544518219,0.8767357344,0.1833348611,388.705554
France,2017,32666.61256,38687.16264,4410.599121,106.864453,1.032282751,31.6,4.688283611,4.491511556,1.032282751,463.0586263
France,2018,34960.74076,41418.17665,4666.97998,108.8423164,1.850815083,32.4,7.022853044,7.05922539,1.850815083,79.29342343
France,2019,33898.5168,40408.28486,4504.484863,110.0485668,1.108254923,31.2,-3.038333671,-2.438281626,1.108254923,-40.12071044
France,2020,31908.09822,39169.8606,4755.44043,110.5729469,0.4764988527,30.7,-5.871698123,-3.064778081,0.4764988527,-57.00458054
France,2021,36447.57846,43725.09995,5380.875,112.3889211,1.64233141,31.5,14.22673393,11.62945,1.64233141,244.6663934
Georgia,2009,2433.037238,2822.689397,275,93.36180833,1.727514611,38.2,,,,
Georgia,2010,2713.940099,3281.729309,290,100,7.110178975,39.5,11.54535805,16.26250176,7.110178975,311.5843031
Georgia,2011,3350.545343,4119.668183,317,108.5429333,8.542933333,39.6,23.45686422,25.53345492,8.542933333,20.15074956
Georgia,2012,3765.070675,4530.695334,349,107.5186583,-0.9436588533,39,12.37187652,9.977190705,-0.9436588533,-111.0460754
Georgia,2013,3904.295302,4712.002294,358,106.9681,-0.5120584109,38.6,3.697795843,4.001746892,-0.5120584109,-45.73691444
Georgia,2014,4038.986662,4830.334862,369,110.25075,3.068812104,37.6,3.449825127,2.511301152,3.068812104,-699.3089925
Georgia,2015,3333.061251,4086.622347,294,114.664725,4.003578207,36.5,-17.47778515,-15.39670719,4.003578207,30.46019344
Georgia,2016,3259.603283,4143.401257,321,117.1127333,2.134927139,36.6,-2.203918921,1.389384813,2.134927139,-46.67452391
Georgia,2017,3507.479077,4418.752065,304,124.1808583,6.035317253,37.9,7.604477355,6.645526019,6.035317253,182.6942963
Georgia,2018,3863.888408,4804.054604,332,127.4284917,2.615244714,36.4,10.16141004,8.719713912,2.615244714,-56.66765135
Georgia,2019,3802.126605,4741.283272,309,133.6124667,4.852898217,35.9,-1.598436515,-1.306632368,4.852898217,85.56191667
Georgia,2020,3499.623053,4300.857013,355,140.5636083,5.20246489,34.5,-7.95616725,-9.289178339,5.20246489,7.20325581
Georgia,2021,4084.970574,5083.606955,417,154.0112083,9.566914338,34.2,16.72601626,18.19985969,9.566914338,83.89195393
Germany,2009,34858.12486,42487.21371,4674.919434,98.90824058,0.3127390074,30.5,,,,
Germany,2010,34884.03479,42409.9357,4611.421875,100,1.103810378,30.2,0.07432967457,-0.1818853343,1.103810378,252.9493769
Germany,2011,39563.81733,47646.58204,5037.491699,102.0751728,2.075172837,30.6,13.41525592,12.34768753,2.075172837,88.00084497
Germany,2012,36959.96893,44735.58823,4765.678711,104.1253413,2.008488848,31.1,-6.581388182,-6.109554319,2.008488848,-3.21341858
Germany,2013,38946.31307,47220.01021,5100.152344,105.6921396,1.504723303,31.5,5.374312235,5.553569487,1.504723303,-25.08181939
Germany,2014,40356.48312,48971.08247,5309.154785,106.6505496,0.9067940004,30.8,3.620805005,3.708326734,0.9067940004,-39.73682743
Germany,2015,34656.44191,41911.01099,4627.35791,107.1991879,0.5144261371,31.7,-14.12422682,-14.41681729,0.5144261371,-43.2697904
Germany,2016,35663.67889,42961.03569,4746.870117,107.7263367,0.4917470084,31.4,2.906348522,2.50536716,0.4917470084,-4.408626826
Germany,2017,37760.33968,45526.59996,5070.195801,109.3524602,1.509494851,31.3,5.878980656,5.971839891,1.509494851,206.9657416
Germany,2018,40854.55597,48874.8595,5511.214355,111.2466294,1.732168798,31.9,8.194355035,7.354512633,1.732168798,14.7515539
Germany,2019,39718.00233,47623.86561,5486.98877,112.8548771,1.445659769,31.8,-2.781950777,-2.55958566,1.445659769,-16.54047973
Germany,2020,39043.09715,47379.76519,5936.251465,113.0183789,0.1448779258,32.4,-1.699242521,-0.5125590076,0.1448779258,-89.97842169
Greece,2009,24419.48974,29425.45732,2809.05957,95.49913614,1.210072692,33.6,,,,
Greece,2010,21641.90036,26653.0488,2564.369385,100,4.712989078,34.1,-11.37447758,-9.421802655,4.712989078,289.4798312
Greece,2011,20268.83991,25504.78665,2338.915039,103.3298532,3.329853234,34.8,-6.344454146,-4.308183122,3.329853234,-29.34731699
Greece,2012,18108.18941,21624.34605,1948.248535,104.8813788,1.501526962,36.3,-10.65996134,-15.21455816,1.501526962,-54.90711282
Greece,2013,17844.24842,21573.34498,1832.029663,103.9151387,-0.9212694543,36.1,-1.457578073,-0.2358502595,-0.9212694543,-161.3555053
Greece,2014,17998.02352,21474.72571,1700.494385,102.5515009,-1.312260964,35.8,0.8617628565,-0.4571347837,-1.312260964,42.44051596
Greece,2015,15044.37444,17980.72982,1481.419678,100.7713217,-1.735888048,36,-16.41096356,-16.27027016,-1.735888048,32.28222855
Greece,2016,14903.30493,17919.24264,1513.259155,99.93929926,-0.8256539784,35,-0.9376894091,-0.3419615706,-0.8256539784,-52.43621963
Greece,2017,15546.666,18631.99301,1509.784546,101.0598732,1.12125452,34.4,4.316901967,3.977569754,1.12125452,-235.8019884
Greece,2018,16496.93584,19873.40152,1603.077881,101.6921254,0.6256214135,32.9,6.112370634,6.662778964,0.6256214135,-44.20344336
Greece,2019,16155.11367,19335.3602,1569.029053,101.9494141,0.253007522,33.1,-2.072034344,-2.707343898,0.253007522,-59.5590054
Greece,2020,14754.74349,17886.73317,1675.117065,100.6771022,-1.247983556,33.6,-8.668278075,-7.492112999,-1.247983556,-593.2594675
Greece,2021,17262.58654,20654.7002,1845.775635,101.9092137,1.22382501,32.9,16.99685966,15.47497246,1.22382501,-198.0641936
Honduras,2009,1622.306709,1781.157036,158.5394898,95.51199576,5.496342738,51.3,,,,
Honduras,2010,1653.162219,1893.327227,163.5370483,100,4.69889065,53.1,1.901952924,6.297602524,4.69889065,-14.50877658
Honduras,2011,1845.241303,2073.661211,180.5815735,106.7622796,6.762279573,52.6,11.61888904,9.524712988,6.762279573,43.91225668
Honduras,2012,1860.106701,2126.034747,182.4237213,112.3098464,5.196186155,53.4,0.8056072258,2.525655382,5.196186155,-23.15925275
Honduras,2013,1819.618746,2081.128435,175.01651,118.1071672,5.161898986,50,-2.176646911,-2.112209674,5.161898986,-0.6598526011
Honduras,2014,1883.329154,2179.88172,171.3048096,125.3462499,6.129249303,49.9,3.501305317,4.745179722,6.129249303,18.74020239
Honduras,2015,1996.390785,2271.20266,168.9259338,129.3044729,3.15783118,49.2,6.003285814,4.189261243,3.15783118,-48.47931576
Honduras,2016,2012.1947,2307.344684,176.973114,132.8275184,2.724612233,49.8,0.7916242829,1.591316546,2.724612233,-13.7188761
Honduras,2017,2135.679642,2413.007656,168.3921661,138.0534322,3.934360844,49.4,6.136828719,4.579418651,3.934360844,44.40076268
Honduras,2018,2141.664763,2464.642415,177.6466675,144.0550973,4.347349378,48.9,0.2802443203,2.139850609,4.347349378,10.49696634
Honduras,2019,2202.270857,2502.327443,184.0391846,150.3443578,4.365871598,48.2,2.829859069,1.529026188,4.365871598,0.4260577839
Hungary,2009,10131.48046,13077.30547,944,95.3692889,4.211711712,27,,,,
Hungary,2010,10184.54124,13217.5046,983,100,4.855557957,29.4,0.5237218718,1.072079644,4.855557957,15.28704454
Hungary,2011,10941.72004,14234.47158,1063,103.929921,3.929920989,29.2,7.434589207,7.694092138,3.929920989,-19.06345215
Hungary,2012,10013.3594,12984.83657,961,109.804191,5.652145171,30.8,-8.484595068,-8.778934976,5.652145171,43.8233793
Hungary,2013,10828.65172,13715.07036,991,111.7073171,1.73319985,31.5,8.142045854,5.623742601,1.73319985,-69.33553903
Hungary,2014,11185.67109,14294.25842,1006,111.4531089,-0.227566271,30.9,3.296988238,4.22300465,-0.227566271,-113.1298345
Hungary,2015,9983.018368,12717.0386,871,111.384404,-0.06164468006,30.4,-10.75172612,-11.03393947,-0.06164468006,-72.91132829
Hungary,2016,10567.30964,13104.69955,914,111.8241154,0.3947693067,30.3,5.852851796,3.048358671,0.3947693067,-740.3947693
Hungary,2017,11639.40617,14621.2396,985,114.4500172,2.348242812,30.6,10.14540661,11.57249004,2.348242812,494.8392572
Hungary,2018,13155.8338,16425.20503,1080,117.7121264,2.850247926,29.6,13.02839342,12.33797875,2.850247926,21.37790487
Hungary,2019,13651.96048,16786.21364,1054,121.6420474,3.338586354,30,3.771153482,2.197894086,3.338586354,17.13319124
Hungary,2020,12911.78903,16131.95404,1173,125.6887667,3.326743858,29.7,-5.421722749,-3.897600843,3.326743858,-0.3547158856
Hungary,2021,14799.3838,18755.10235,1382,132.1126761,5.110965344,29.2,14.61915746,16.26057392,5.110965344,53.63266793
Iceland,2011,32094.72022,47714.59223,3911,104.0010266,4.001026643,26.8,,,,
Iceland,2012,32294.15318,45995.54788,3760,109.3944158,5.185899888,26.8,0.62138868,-3.60276442,5.185899888,29.61423029
Iceland,2013,39104.09809,49804.983,4069,113.630473,3.872279237,25.4,21.08723793,8.282182286,3.872279237,-25.33062108
Iceland,2014,43168.21411,54576.74481,4488,115.9537785,2.044614815,27.8,10.3930693,9.580892372,2.044614815,-47.19867318
Iceland,2015,42267.31247,52951.68151,4270,117.8473682,1.633055582,26.8,-2.086956004,-2.977574623,1.633055582,-20.12893727
Iceland,2016,49914.17937,61987.92636,5016,119.8471527,1.69692762,27.2,18.09167995,17.0650763,1.69692762,3.911198056
Iceland,2017,58236.91205,72010.14903,5945,121.9569607,1.760415592,26.1,16.67408498,16.16802377,1.760415592,3.741348251
India,2009,956.1860045,1094.949746,38,89.29417338,10.88235294,34.9,,,,
India,2011,1244.433726,1445.461275,48,108.9117934,8.911793365,35.4,30.14556999,32.01165443,21.96965294,-18.10784476
India,2015,1384.912625,1583.998159,58,146.7905015,4.906973441,34.7,11.28858019,9.584268125,34.779253,-44.93842888
India,2016,1481.890055,1707.508929,60,154.0540131,4.948216341,34.7,7.002422314,7.797406161,4.948216341,0.840495671
India,2017,1710.893171,1950.104683,57,159.1811978,3.328173375,35.9,15.45344845,14.20758331,3.328173375,-32.73993808
India,2018,1719.181867,1966.254552,58,165.4510689,3.938826467,34.5,0.4844659865,0.8281539473,3.938826467,18.34799524
India,2019,1784.948743,2041.428637,61,171.621576,3.729505735,33.8,3.8254752,3.823212269,3.729505735,-5.314291789
India,2020,1637.822519,1907.042516,64,182.9888226,6.623436776,33.8,-8.242602192,-6.582944815,6.623436776,77.59556483
India,2021,1907.12904,2239.613844,74,192.3787247,5.131407472,32.8,16.4429612,17.43911446,5.131407472,-22.52651237
Indonesia,2009,1652.477098,2218.485419,62.98189545,95.11652363,4.38641555,33.4,,,,
Indonesia,2010,2298.912531,3065.683484,86.36213684,100,5.134204008,34.6,39.11917651,38.18812862,5.134204008,17.04782525
Indonesia,2011,2645.079286,3579.464425,108.0318604,105.3560478,5.35604779,37.9,15.05784804,16.75909935,5.35604779,4.320899244
Indonesia,2012,2728.134588,3632.27254,106.9016342,109.8647599,4.279499996,37.1,3.13999292,1.475307746,4.279499996,-20.09966743
Indonesia,2013,2691.456374,3566.602845,103.3793182,116.9098522,6.412513302,38.9,-1.34444298,-1.80795066,6.412513302,49.84258224
Indonesia,2014,2593.311645,3441.068085,103.0588379,124.38615,6.394925408,38.8,-3.646528708,-3.519729164,6.394925408,-0.2742745713
Indonesia,2015,2534.722947,3288.222697,97.16175842,132.3009914,6.363121131,38.2,-2.259223192,-4.441800726,6.363121131,-0.4973361691
Indonesia,2016,2782.524671,3521.469435,107.5287094,136.9656666,3.525805157,36.9,9.77628441,7.09339843,3.525805157,-44.59000412
Indonesia,2017,2937.317589,3798.883262,111.5139618,142.1824123,3.80879807,36.4,5.563038446,7.877786031,3.80879807,8.026334413
Indonesia,2018,2925.859693,3860.953531,111.9118729,146.7298984,3.198346416,36.3,-0.3900802538,1.633908302,3.198346416,-16.02740924
Indonesia,2019,3080.807225,4106.948562,119.4984436,151.1766751,3.03058665,35.4,5.295795051,6.371354356,3.03058665,-5.245203118
Indonesia,2020,2933.533509,3853.702888,133.2563477,154.0807306,1.920968006,35.3,-4.780361307,-6.166273333,1.920968006,-36.61398839
Indonesia,2021,3189.243047,4287.17314,160.6417694,156.4845902,1.560129905,35.5,8.716775764,11.24814924,1.560129905,-18.78418065
"Iran, Islamic Rep.",2009,4484.781591,5415.522806,364.4345093,90.8352972,13.55155483,42.1,,,,
"Iran, Islamic Rep.",2011,6665.121008,8025.687434,518.84021,126.2933857,26.29338567,34.7,48.61640131,48.19783282,39.03558371,94.02486288
"Iran, Islamic Rep.",2012,6645.308864,8114.080998,513.454834,160.7169373,27.25681272,34.4,-0.2972510728,1.101383095,27.25681272,3.664142239
"Iran, Islamic Rep.",2013,4917.127299,6222.741948,408.3304443,219.5442149,36.60303552,34,-26.00603826,-23.30934397,36.60303552,34.28949265
"Iran, Islamic Rep.",2014,4502.348984,5672.063729,375.284668,256.0029419,16.60655324,34.8,-8.435378821,-8.849446498,16.60655324,-54.63066655
"Iran, Islamic Rep.",2015,3932.223409,4952.733555,384.2598572,287.9640939,12.48468156,35.3,-12.66284727,-12.68198328,12.48468156,-24.82075369
"Iran, Islamic Rep.",2016,4427.617504,5477.037124,447.1392517,308.8283178,7.24542549,35.9,12.59832018,10.58614526,7.24542549,-41.96547622
"Iran, Islamic Rep.",2017,4532.120293,5753.115447,466.9943237,333.6733224,8.044924377,36.7,2.360248805,5.040650929,8.044924377,11.03453328
"Iran, Islamic Rep.",2018,2766.463486,4631.78709,478.3919067,393.7816296,18.01411834,37.4,-38.9587366,-19.49080228,18.01411834,123.9190512
"Iran, Islamic Rep.",2019,2449.494857,3831.278948,378.4741821,550.9294253,39.90734557,36.5,-11.45753886,-17.28292184,39.90734557,121.533715
"Iran, Islamic Rep.",2020,2072.101242,2988.781224,338.2497253,719.4815397,30.59413904,35.8,-15.40699762,-21.9899865,30.59413904,-23.33707341
"Iran, Islamic Rep.",2021,2981.34829,4334.792686,392.5414429,1031.657502,43.38901627,35.5,43.88043541,45.03546299,43.38901627,41.82133452
Ireland,2009,36126.13941,52133.09092,5502.887695,100.9269012,-4.447546869,32.7,,,,
Ireland,2010,33922.99808,48679.40268,5133.455078,100,-0.9183886454,32.3,-6.09846876,-6.624752495,-0.9183886454,-79.35066965
Ireland,2011,35191.62313,52692.78131,5545.76416,102.5489783,2.548978302,32.9,3.739719718,8.244510841,2.548978302,-377.5489783
Ireland,2012,32552.74014,49411.73875,5210.36377,104.2869181,1.694741167,33.2,-7.498611191,-6.226740142,1.694741167,-33.51292298
Ireland,2013,35850.35705,52619.21237,5313.709473,104.8240994,0.5150994849,33.5,10.13007476,6.491319084,0.5150994849,-69.60600858
Ireland,2014,38740.0917,57278.25909,5316.269531,105.0242258,0.1909163987,31.9,8.060546347,8.854269204,0.1909163987,-62.93601444
Ireland,2015,34222.82992,64311.82347,4575.944824,104.6766379,-0.3309597834,31.8,-11.66043132,12.27964063,-0.3309597834,-273.3532507
Ireland,2016,35982.57777,64292.65997,4726.312988,104.6977038,0.0201247736,32.8,5.142029056,-0.02979778999,0.0201247736,-106.0807308
Ireland,2017,38093.97482,72499.32687,5010.256348,105.0768907,0.3621730382,31.4,5.867831525,12.76454717,0.3621730382,1699.637827
Ireland,2018,41648.30045,81248.31354,5187.057617,105.5719402,0.4711307137,30.6,9.330414193,12.06767986,0.4711307137,30.08442484
Ireland,2019,42297.14792,82508.46599,5462.730957,106.5620392,0.9378429612,30.8,1.557920633,1.550989054,0.9378429612,99.06215704
Ireland,2020,39973.74021,87567.1149,6098.266602,106.2144512,-0.3261836513,29.2,-5.49305998,6.131066489,-0.3261836513,-134.7801993
